rownames,region_id,created,modified,code,created_by_id,last_modification_by_id,country_id,text_fr,text_en
2416,2416,2018-07-18 ,2018-07-18 ,PR-16,,,230,Carolina,Carolina
2417,2417,2018-07-18 ,2018-07-18 ,PR-17,,,230,Cataño,Cataño
2418,2418,2018-07-18 ,2018-07-18 ,PR-18,,,230,Cayey,Cayey
2419,2419,2018-07-18 ,2018-07-18 ,PR-19,,,230,Ceiba,Ceiba
2420,2420,2018-07-18 ,2018-07-18 ,PR-20,,,230,Ciales,Ciales
2421,2421,2018-07-18 ,2018-07-18 ,PR-21,,,230,Cidra,Cidra
2422,2422,2018-07-18 ,2018-07-18 ,PR-22,,,230,Coamo,Coamo
2423,2423,2018-07-18 ,2018-07-18 ,PR-23,,,230,Comerio,Comerio
2424,2424,2018-07-18 ,2018-07-18 ,PR-24,,,230,Corozal,Corozal
2425,2425,2018-07-18 ,2018-07-18 ,PR-25,,,230,Culebra,Culebra
2426,2426,2018-07-18 ,2018-07-18 ,PR-26,,,230,Dorado,Dorado
2427,2427,2018-07-18 ,2018-07-18 ,PR-27,,,230,Fajardo,Fajardo
2428,2428,2018-07-18 ,2018-07-18 ,PR-28,,,230,Florida,Florida
2429,2429,2018-07-18 ,2018-07-18 ,PR-29,,,230,Guanica,Guanica
2430,2430,2018-07-18 ,2018-07-18 ,PR-30,,,230,Guayama,Guayama
2431,2431,2018-07-18 ,2018-07-18 ,PR-31,,,230,Guayanilla,Guayanilla
2432,2432,2018-07-18 ,2018-07-18 ,PR-32,,,230,Guaynabo,Guaynabo
2433,2433,2018-07-18 ,2018-07-18 ,PR-33,,,230,Gurabo,Gurabo
2434,2434,2018-07-18 ,2018-07-18 ,PR-34,,,230,Hatillo,Hatillo
2435,2435,2018-07-18 ,2018-07-18 ,PR-35,,,230,Hormigueros,Hormigueros
2436,2436,2018-07-18 ,2018-07-18 ,PR-36,,,230,Humacao,Humacao
2437,2437,2018-07-18 ,2018-07-18 ,PR-37,,,230,Isabela,Isabela
2438,2438,2018-07-18 ,2018-07-18 ,PR-38,,,230,Jayuya,Jayuya
2439,2439,2018-07-18 ,2018-07-18 ,PR-39,,,230,Juana Diaz,Juana Diaz
2440,2440,2018-07-18 ,2018-07-18 ,PR-40,,,230,Juncos,Juncos
2441,2441,2018-07-18 ,2018-07-18 ,PR-41,,,230,Lajas,Lajas
2442,2442,2018-07-18 ,2018-07-18 ,PR-42,,,230,Lares,Lares
2443,2443,2018-07-18 ,2018-07-18 ,PR-43,,,230,Las Marias,Las Marias
2444,2444,2018-07-18 ,2018-07-18 ,PR-44,,,230,Las Piedras,Las Piedras
2445,2445,2018-07-18 ,2018-07-18 ,PR-45,,,230,Loiza,Loiza
2446,2446,2018-07-18 ,2018-07-18 ,PR-46,,,230,Luquillo,Luquillo
2447,2447,2018-07-18 ,2018-07-18 ,PR-47,,,230,Manati,Manati
2448,2448,2018-07-18 ,2018-07-18 ,PR-48,,,230,Maricao,Maricao
2449,2449,2018-07-18 ,2018-07-18 ,PR-49,,,230,Maunabo,Maunabo
2450,2450,2018-07-18 ,2018-07-18 ,PR-50,,,230,Mayagüez,Mayagüez
2451,2451,2018-07-18 ,2018-07-18 ,PR-51,,,230,Moca,Moca
2452,2452,2018-07-18 ,2018-07-18 ,PR-52,,,230,Morovis,Morovis
2453,2453,2018-07-18 ,2018-07-18 ,PR-53,,,230,Naguabo,Naguabo
2454,2454,2018-07-18 ,2018-07-18 ,PR-54,,,230,Naranjito,Naranjito
2455,2455,2018-07-18 ,2018-07-18 ,PR-55,,,230,Orocovis,Orocovis
2456,2456,2018-07-18 ,2018-07-18 ,PR-56,,,230,Patillas,Patillas
2457,2457,2018-07-18 ,2018-07-18 ,PR-57,,,230,Peñuelas,Peñuelas
2458,2458,2018-07-18 ,2018-07-18 ,PR-58,,,230,Ponce,Ponce
2459,2459,2018-07-18 ,2018-07-18 ,PR-59,,,230,Quebradillas,Quebradillas
2460,2460,2018-07-18 ,2018-07-18 ,PR-60,,,230,Rio Grande,Rio Grande
2461,2461,2018-07-18 ,2018-07-18 ,PR-61,,,230,Rincon,Rincon
2462,2462,2018-07-18 ,2018-07-18 ,PR-62,,,230,Sabana Grande,Sabana Grande
2463,2463,2018-07-18 ,2018-07-18 ,PR-63,,,230,Salinas,Salinas
2464,2464,2018-07-18 ,2018-07-18 ,PR-64,,,230,San German,San German
2465,2465,2018-07-18 ,2018-07-18 ,PR-65,,,230,San Juan,San Juan
2466,2466,2018-07-18 ,2018-07-18 ,PR-66,,,230,San Lorenzo,San Lorenzo
2467,2467,2018-07-18 ,2018-07-18 ,PR-67,,,230,San Sebastian,San Sebastian
2468,2468,2018-07-18 ,2018-07-18 ,PR-68,,,230,Santa Isabel,Santa Isabel
2469,2469,2018-07-18 ,2018-07-18 ,PR-69,,,230,Toa Alta,Toa Alta
2470,2470,2018-07-18 ,2018-07-18 ,PR-70,,,230,Toa Baja,Toa Baja
2471,2471,2018-07-18 ,2018-07-18 ,PR-71,,,230,Trujillo Alto,Trujillo Alto
2472,2472,2018-07-18 ,2018-07-18 ,PR-72,,,230,Utuado,Utuado
2473,2473,2018-07-18 ,2018-07-18 ,PR-73,,,230,Vega Alta,Vega Alta
2474,2474,2018-07-18 ,2018-07-18 ,PR-74,,,230,Vega Baja,Vega Baja
2475,2475,2018-07-18 ,2018-07-18 ,PR-75,,,230,Vieques,Vieques
2476,2476,2018-07-18 ,2018-07-18 ,PR-76,,,230,Villalba,Villalba
2477,2477,2018-07-18 ,2018-07-18 ,PR-77,,,230,Yabucoa,Yabucoa
2478,2478,2018-07-18 ,2018-07-18 ,PR-78,,,230,Yauco,Yauco
2479,2479,2018-07-18 ,2018-07-18 ,KP-01,,,231,Chagang-do,Chagang-do
2480,2480,2018-07-18 ,2018-07-18 ,KP-02,,,231,Hamgyong-bukto,Hamgyong-bukto
2481,2481,2018-07-18 ,2018-07-18 ,KP-03,,,231,Hamgyong-namdo,Hamgyong-namdo
2482,2482,2018-07-18 ,2018-07-18 ,KP-04,,,231,Hwanghae-bukto,Hwanghae-bukto
2483,2483,2018-07-18 ,2018-07-18 ,KP-05,,,231,Hwanghae-namdo,Hwanghae-namdo
2484,2484,2018-07-18 ,2018-07-18 ,KP-06,,,231,Kaesong,Kaesong
2485,2485,2018-07-18 ,2018-07-18 ,KP-07,,,231,Kangwon-do,Kangwon-do
2486,2486,2018-07-18 ,2018-07-18 ,KP-08,,,231,Kumgangsan,Kumgangsan
2487,2487,2018-07-18 ,2018-07-18 ,KP-09,,,231,P'yongan-bukto,P'yongan-bukto
2488,2488,2018-07-18 ,2018-07-18 ,KP-10,,,231,P'yongan-namdo,P'yongan-namdo
2489,2489,2018-07-18 ,2018-07-18 ,KP-11,,,231,P'yongyang,P'yongyang
2490,2490,2018-07-18 ,2018-07-18 ,KP-12,,,231,Rason,Rason
2491,2491,2018-07-18 ,2018-07-18 ,KP-13,,,231,Ryanggang,Ryanggang
2492,2492,2018-07-18 ,2018-07-18 ,KP-14,,,231,Sinuiju,Sinuiju
2493,2493,2018-07-18 ,2018-07-18 ,PT-01,,,232,Evora,Evora
2494,2494,2018-07-18 ,2018-07-18 ,PT-02,,,232,Aveiro,Aveiro
2495,2495,2018-07-18 ,2018-07-18 ,PT-03,,,232,Azores,Azores
2496,2496,2018-07-18 ,2018-07-18 ,PT-04,,,232,Beja,Beja
2497,2497,2018-07-18 ,2018-07-18 ,PT-05,,,232,Braga,Braga
2498,2498,2018-07-18 ,2018-07-18 ,PT-06,,,232,Bragança,Bragança
2499,2499,2018-07-18 ,2018-07-18 ,PT-07,,,232,Castelo Branco,Castelo Branco
2500,2500,2018-07-18 ,2018-07-18 ,PT-08,,,232,Coimbra,Coimbra
2501,2501,2018-07-18 ,2018-07-18 ,PT-09,,,232,Faro,Faro
2502,2502,2018-07-18 ,2018-07-18 ,PT-10,,,232,Guarda,Guarda
2503,2503,2018-07-18 ,2018-07-18 ,PT-11,,,232,Leiria,Leiria
2504,2504,2018-07-18 ,2018-07-18 ,PT-12,,,232,Lisboa,Lisboa
2505,2505,2018-07-18 ,2018-07-18 ,PT-13,,,232,Madeira,Madeira
2506,2506,2018-07-18 ,2018-07-18 ,PT-14,,,232,Portalegre,Portalegre
2507,2507,2018-07-18 ,2018-07-18 ,PT-15,,,232,Porto,Porto
2508,2508,2018-07-18 ,2018-07-18 ,PT-16,,,232,Santarem,Santarem
2509,2509,2018-07-18 ,2018-07-18 ,PT-17,,,232,Setubal,Setubal
2510,2510,2018-07-18 ,2018-07-18 ,PT-18,,,232,Viana do Castelo,Viana do Castelo
2511,2511,2018-07-18 ,2018-07-18 ,PT-19,,,232,Vila Real,Vila Real
2512,2512,2018-07-18 ,2018-07-18 ,PT-20,,,232,Viseu,Viseu
2513,2513,2018-07-18 ,2018-07-18 ,PY-01,,,233,Ñeembucu,Ñeembucu
2514,2514,2018-07-18 ,2018-07-18 ,PY-02,,,233,Alto Paraguay,Alto Paraguay
2515,2515,2018-07-18 ,2018-07-18 ,PY-03,,,233,Alto Parana,Alto Parana
2516,2516,2018-07-18 ,2018-07-18 ,PY-04,,,233,Amambay,Amambay
2517,2517,2018-07-18 ,2018-07-18 ,PY-05,,,233,Asuncion,Asuncion
2518,2518,2018-07-18 ,2018-07-18 ,PY-06,,,233,Boqueron,Boqueron
2519,2519,2018-07-18 ,2018-07-18 ,PY-07,,,233,Caaguazu,Caaguazu
2520,2520,2018-07-18 ,2018-07-18 ,PY-08,,,233,Caazapa,Caazapa
2521,2521,2018-07-18 ,2018-07-18 ,PY-09,,,233,Canindeyu,Canindeyu
2522,2522,2018-07-18 ,2018-07-18 ,PY-10,,,233,Central,Central
2523,2523,2018-07-18 ,2018-07-18 ,PY-11,,,233,Concepcion,Concepcion
2524,2524,2018-07-18 ,2018-07-18 ,PY-12,,,233,Cordillera,Cordillera
2525,2525,2018-07-18 ,2018-07-18 ,PY-13,,,233,Guaira,Guaira
2526,2526,2018-07-18 ,2018-07-18 ,PY-14,,,233,Itapua,Itapua
2527,2527,2018-07-18 ,2018-07-18 ,PY-15,,,233,Misiones,Misiones
2528,2528,2018-07-18 ,2018-07-18 ,PY-16,,,233,Paraguari,Paraguari
2529,2529,2018-07-18 ,2018-07-18 ,PY-17,,,233,Presidente Hayes,Presidente Hayes
2530,2530,2018-07-18 ,2018-07-18 ,PY-18,,,233,San Pedro,San Pedro
2531,2531,2018-07-18 ,2019-08-01 ,PS-01,,130,25,Bande de Gaza,Gaza Strip
2532,2532,2018-07-18 ,2018-07-18 ,PS-02,,,25,West Bank,West Bank
2533,2533,2018-07-18 ,2018-07-18 ,PF-01,,,234,Îles Australes ,Îles Australes 
2534,2534,2018-07-18 ,2018-07-18 ,PF-02,,,234,Îles du Vent,Îles du Vent
2535,2535,2018-07-18 ,2018-07-18 ,PF-03,,,234,Îles Marquises,Îles Marquises
2536,2536,2018-07-18 ,2018-07-18 ,PF-04,,,234,Îles Sous-le-Vent,Îles Sous-le-Vent
2537,2537,2018-07-18 ,2018-07-18 ,PF-05,,,234,Îles Tuamotu-Gambier,Îles Tuamotu-Gambier
2538,2538,2018-07-18 ,2018-07-18 ,QA-01,,,235,Ad Dawhah,Ad Dawhah
2539,2539,2018-07-18 ,2018-07-18 ,QA-02,,,235,Al Daayen,Al Daayen
2540,2540,2018-07-18 ,2018-07-18 ,QA-03,,,235,Al Khor,Al Khor
2541,2541,2018-07-18 ,2018-07-18 ,QA-04,,,235,Al Wakrah,Al Wakrah
2542,2542,2018-07-18 ,2018-07-18 ,QA-05,,,235,Ar Rayyan,Ar Rayyan
2543,2543,2018-07-18 ,2018-07-18 ,QA-06,,,235,Madinat ash Shamal,Madinat ash Shamal
2544,2544,2018-07-18 ,2018-07-18 ,QA-07,,,235,Umm Salal,Umm Salal
2545,2545,2018-07-18 ,2018-07-18 ,RE-01,,,236,Saint-Benoît,Saint-Benoît
2546,2546,2018-07-18 ,2018-07-18 ,RE-02,,,236,Saint-Denis,Saint-Denis
2547,2547,2018-07-18 ,2018-07-18 ,RE-03,,,236,Saint-Paul,Saint-Paul
2548,2548,2018-07-18 ,2018-07-18 ,RE-04,,,236,Saint-Pierre,Saint-Pierre
2549,2549,2018-07-18 ,2018-07-18 ,RO-01,,,237,Alba,Alba
2550,2550,2018-07-18 ,2018-07-18 ,RO-02,,,237,Arad,Arad
2551,2551,2018-07-18 ,2018-07-18 ,RO-03,,,237,Arge<U+0219>,Arge<U+0219>
2552,2552,2018-07-18 ,2018-07-18 ,RO-04,,,237,Bacau,Bacau
2553,2553,2018-07-18 ,2018-07-18 ,RO-05,,,237,Bihor,Bihor
2554,2554,2018-07-18 ,2018-07-18 ,RO-06,,,237,Bistri<U+021B>a-Nasaud,Bistri<U+021B>a-Nasaud
2555,2555,2018-07-18 ,2018-07-18 ,RO-07,,,237,Boto<U+0219>ani,Boto<U+0219>ani
2556,2556,2018-07-18 ,2018-07-18 ,RO-08,,,237,Bra<U+0219>ov,Bra<U+0219>ov
2557,2557,2018-07-18 ,2018-07-18 ,RO-09,,,237,Braila,Braila
2558,2558,2018-07-18 ,2018-07-18 ,RO-10,,,237,Bucharest,Bucharest
2559,2559,2018-07-18 ,2018-07-18 ,RO-11,,,237,Buzau,Buzau
2560,2560,2018-07-18 ,2018-07-18 ,RO-12,,,237,Calara<U+0219>i,Calara<U+0219>i
2561,2561,2018-07-18 ,2018-07-18 ,RO-13,,,237,Cara<U+0219>-Severin,Cara<U+0219>-Severin
2562,2562,2018-07-18 ,2018-07-18 ,RO-14,,,237,Cluj,Cluj
2563,2563,2018-07-18 ,2018-07-18 ,RO-15,,,237,Constan<U+021B>a,Constan<U+021B>a
2564,2564,2018-07-18 ,2018-07-18 ,RO-16,,,237,Covasna,Covasna
2565,2565,2018-07-18 ,2018-07-18 ,RO-17,,,237,Dambovi<U+021B>a,Dambovi<U+021B>a
2566,2566,2018-07-18 ,2018-07-18 ,RO-18,,,237,Dolj,Dolj
2567,2567,2018-07-18 ,2018-07-18 ,RO-19,,,237,Gala<U+021B>i,Gala<U+021B>i
2568,2568,2018-07-18 ,2018-07-18 ,RO-20,,,237,Giurgiu,Giurgiu
2569,2569,2018-07-18 ,2018-07-18 ,RO-21,,,237,Gorj,Gorj
2570,2570,2018-07-18 ,2018-07-18 ,RO-22,,,237,Harghita,Harghita
2571,2571,2018-07-18 ,2018-07-18 ,RO-23,,,237,Hunedoara,Hunedoara
2572,2572,2018-07-18 ,2018-07-18 ,RO-24,,,237,Ia<U+0219>i,Ia<U+0219>i
2573,2573,2018-07-18 ,2018-07-18 ,RO-25,,,237,Ialomi<U+021B>a,Ialomi<U+021B>a
2574,2574,2018-07-18 ,2018-07-18 ,RO-26,,,237,Ilfov,Ilfov
2575,2575,2018-07-18 ,2018-07-18 ,RO-27,,,237,Maramure<U+0219>,Maramure<U+0219>
2576,2576,2018-07-18 ,2018-07-18 ,RO-28,,,237,Mehedin<U+021B>i,Mehedin<U+021B>i
2577,2577,2018-07-18 ,2018-07-18 ,RO-29,,,237,Mure<U+0219>,Mure<U+0219>
2578,2578,2018-07-18 ,2018-07-18 ,RO-30,,,237,Neam<U+021B>,Neam<U+021B>
2579,2579,2018-07-18 ,2018-07-18 ,RO-31,,,237,Olt,Olt
2580,2580,2018-07-18 ,2018-07-18 ,RO-32,,,237,Prahova,Prahova
2581,2581,2018-07-18 ,2018-07-18 ,RO-33,,,237,Salaj,Salaj
2582,2582,2018-07-18 ,2018-07-18 ,RO-34,,,237,Satu Mare,Satu Mare
2583,2583,2018-07-18 ,2018-07-18 ,RO-35,,,237,Sibiu,Sibiu
2584,2584,2018-07-18 ,2018-07-18 ,RO-36,,,237,Suceava,Suceava
2585,2585,2018-07-18 ,2018-07-18 ,RO-37,,,237,Teleorman,Teleorman
2586,2586,2018-07-18 ,2018-07-18 ,RO-38,,,237,Timi<U+0219>,Timi<U+0219>
2587,2587,2018-07-18 ,2018-07-18 ,RO-39,,,237,Tulcea,Tulcea
2588,2588,2018-07-18 ,2018-07-18 ,RO-40,,,237,Valcea,Valcea
2589,2589,2018-07-18 ,2018-07-18 ,RO-41,,,237,Vaslui,Vaslui
2590,2590,2018-07-18 ,2018-07-18 ,RO-42,,,237,Vrancea,Vrancea
2591,2591,2018-07-18 ,2018-07-18 ,RU-01,,,238,Adygey,Adygey
2592,2592,2018-07-18 ,2018-07-18 ,RU-02,,,238,Altay,Altay
2593,2593,2018-07-18 ,2018-07-18 ,RU-03,,,238,Amur,Amur
2594,2594,2018-07-18 ,2018-07-18 ,RU-04,,,238,Arkhangel'sk,Arkhangel'sk
2595,2595,2018-07-18 ,2018-07-18 ,RU-05,,,238,Astrakhan',Astrakhan'
2596,2596,2018-07-18 ,2018-07-18 ,RU-06,,,238,Bashkortostan,Bashkortostan
2597,2597,2018-07-18 ,2018-07-18 ,RU-07,,,238,Belgorod,Belgorod
2598,2598,2018-07-18 ,2018-07-18 ,RU-08,,,238,Bryansk,Bryansk
2599,2599,2018-07-18 ,2018-07-18 ,RU-09,,,238,Buryat,Buryat
2600,2600,2018-07-18 ,2018-07-18 ,RU-10,,,238,Chechnya,Chechnya
2601,2601,2018-07-18 ,2018-07-18 ,RU-11,,,238,Chelyabinsk,Chelyabinsk
2602,2602,2018-07-18 ,2018-07-18 ,RU-12,,,238,Chukot,Chukot
2603,2603,2018-07-18 ,2018-07-18 ,RU-13,,,238,Chuvash,Chuvash
2604,2604,2018-07-18 ,2018-07-18 ,RU-14,,,238,City of St. Petersburg,City of St. Petersburg
2605,2605,2018-07-18 ,2018-07-18 ,RU-15,,,238,Dagestan,Dagestan
2606,2606,2018-07-18 ,2018-07-18 ,RU-16,,,238,Gorno-Altay,Gorno-Altay
2607,2607,2018-07-18 ,2018-07-18 ,RU-17,,,238,Ingush,Ingush
2608,2608,2018-07-18 ,2018-07-18 ,RU-18,,,238,Irkutsk,Irkutsk
2609,2609,2018-07-18 ,2018-07-18 ,RU-19,,,238,Ivanovo,Ivanovo
2610,2610,2018-07-18 ,2018-07-18 ,RU-20,,,238,Kabardin-Balkar,Kabardin-Balkar
2611,2611,2018-07-18 ,2018-07-18 ,RU-21,,,238,Kaliningrad,Kaliningrad
2612,2612,2018-07-18 ,2018-07-18 ,RU-22,,,238,Kalmyk,Kalmyk
2613,2613,2018-07-18 ,2018-07-18 ,RU-23,,,238,Kaluga,Kaluga
2614,2614,2018-07-18 ,2018-07-18 ,RU-24,,,238,Kamchatka,Kamchatka
2615,2615,2018-07-18 ,2018-07-18 ,RU-25,,,238,Karachay-Cherkess,Karachay-Cherkess
2616,2616,2018-07-18 ,2018-07-18 ,RU-26,,,238,Karelia,Karelia
2617,2617,2018-07-18 ,2018-07-18 ,RU-27,,,238,Kemerovo,Kemerovo
2618,2618,2018-07-18 ,2018-07-18 ,RU-28,,,238,Khabarovsk,Khabarovsk
2619,2619,2018-07-18 ,2018-07-18 ,RU-29,,,238,Khakass,Khakass
2620,2620,2018-07-18 ,2018-07-18 ,RU-30,,,238,Khanty-Mansiy,Khanty-Mansiy
2621,2621,2018-07-18 ,2018-07-18 ,RU-31,,,238,Kirov,Kirov
2622,2622,2018-07-18 ,2018-07-18 ,RU-32,,,238,Komi,Komi
2623,2623,2018-07-18 ,2018-07-18 ,RU-33,,,238,Kostroma,Kostroma
2624,2624,2018-07-18 ,2018-07-18 ,RU-34,,,238,Krasnodar,Krasnodar
2625,2625,2018-07-18 ,2018-07-18 ,RU-35,,,238,Krasnoyarsk,Krasnoyarsk
2626,2626,2018-07-18 ,2018-07-18 ,RU-36,,,238,Kurgan,Kurgan
2627,2627,2018-07-18 ,2018-07-18 ,RU-37,,,238,Kursk,Kursk
2628,2628,2018-07-18 ,2018-07-18 ,RU-38,,,238,Leningrad,Leningrad
2629,2629,2018-07-18 ,2018-07-18 ,RU-39,,,238,Lipetsk,Lipetsk
2630,2630,2018-07-18 ,2018-07-18 ,RU-40,,,238,Maga Buryatdan,Maga Buryatdan
2631,2631,2018-07-18 ,2018-07-18 ,RU-41,,,238,Mariy-El,Mariy-El
2632,2632,2018-07-18 ,2018-07-18 ,RU-42,,,238,Mordovia,Mordovia
2633,2633,2018-07-18 ,2018-07-18 ,RU-43,,,238,Moscow City,Moscow City
2634,2634,2018-07-18 ,2018-07-18 ,RU-44,,,238,Moskva,Moskva
2635,2635,2018-07-18 ,2018-07-18 ,RU-45,,,238,Murmansk,Murmansk
2636,2636,2018-07-18 ,2018-07-18 ,RU-46,,,238,Nenets,Nenets
2637,2637,2018-07-18 ,2018-07-18 ,RU-47,,,238,Nizhegorod,Nizhegorod
2638,2638,2018-07-18 ,2018-07-18 ,RU-48,,,238,North Ossetia,North Ossetia
2639,2639,2018-07-18 ,2018-07-18 ,RU-49,,,238,Novgorod,Novgorod
2640,2640,2018-07-18 ,2018-07-18 ,RU-50,,,238,Novosibirsk,Novosibirsk
2641,2641,2018-07-18 ,2018-07-18 ,RU-51,,,238,Omsk,Omsk
2642,2642,2018-07-18 ,2018-07-18 ,RU-52,,,238,Orel,Orel
2643,2643,2018-07-18 ,2018-07-18 ,RU-53,,,238,Orenburg,Orenburg
2644,2644,2018-07-18 ,2018-07-18 ,RU-54,,,238,Penza,Penza
2645,2645,2018-07-18 ,2018-07-18 ,RU-55,,,238,Perm',Perm'
2646,2646,2018-07-18 ,2018-07-18 ,RU-56,,,238,Primor'ye,Primor'ye
2647,2647,2018-07-18 ,2018-07-18 ,RU-57,,,238,Pskov,Pskov
2648,2648,2018-07-18 ,2018-07-18 ,RU-58,,,238,Rostov,Rostov
2649,2649,2018-07-18 ,2018-07-18 ,RU-59,,,238,Ryazan',Ryazan'
2650,2650,2018-07-18 ,2018-07-18 ,RU-60,,,238,Sakhalin,Sakhalin
2651,2651,2018-07-18 ,2018-07-18 ,RU-61,,,238,Sakha,Sakha
2652,2652,2018-07-18 ,2018-07-18 ,RU-62,,,238,Samara,Samara
2653,2653,2018-07-18 ,2018-07-18 ,RU-63,,,238,Saratov,Saratov
2654,2654,2018-07-18 ,2018-07-18 ,RU-64,,,238,Smolensk,Smolensk
2655,2655,2018-07-18 ,2018-07-18 ,RU-65,,,238,Stavropol',Stavropol'
2656,2656,2018-07-18 ,2018-07-18 ,RU-66,,,238,Sverdlovsk,Sverdlovsk
2657,2657,2018-07-18 ,2018-07-18 ,RU-67,,,238,Tambov,Tambov
2658,2658,2018-07-18 ,2018-07-18 ,RU-68,,,238,Tatarstan,Tatarstan
2659,2659,2018-07-18 ,2018-07-18 ,RU-69,,,238,Tomsk,Tomsk
2660,2660,2018-07-18 ,2018-07-18 ,RU-70,,,238,Tula,Tula
2661,2661,2018-07-18 ,2018-07-18 ,RU-71,,,238,Tuva,Tuva
2662,2662,2018-07-18 ,2018-07-18 ,RU-72,,,238,Tver',Tver'
2663,2663,2018-07-18 ,2018-07-18 ,RU-73,,,238,Tyumen',Tyumen'
2664,2664,2018-07-18 ,2018-07-18 ,RU-74,,,238,Udmurt,Udmurt
2665,2665,2018-07-18 ,2018-07-18 ,RU-75,,,238,Ul'yanovsk,Ul'yanovsk
2666,2666,2018-07-18 ,2018-07-18 ,RU-76,,,238,Vladimir,Vladimir
2667,2667,2018-07-18 ,2018-07-18 ,RU-77,,,238,Volgograd,Volgograd
2668,2668,2018-07-18 ,2018-07-18 ,RU-78,,,238,Vologda,Vologda
2669,2669,2018-07-18 ,2018-07-18 ,RU-79,,,238,Voronezh,Voronezh
2670,2670,2018-07-18 ,2018-07-18 ,RU-80,,,238,Yamal-Nenets,Yamal-Nenets
2671,2671,2018-07-18 ,2018-07-18 ,RU-81,,,238,Yaroslavl',Yaroslavl'
2672,2672,2018-07-18 ,2018-07-18 ,RU-82,,,238,Yevrey,Yevrey
2673,2673,2018-07-18 ,2018-07-18 ,RU-83,,,238,Zabaykal'ye,Zabaykal'ye
2674,2674,2018-07-18 ,2018-07-18 ,RW-01,,,239,Amajyaruguru,Amajyaruguru
2675,2675,2018-07-18 ,2018-07-18 ,RW-02,,,239,Amajyepfo,Amajyepfo
2676,2676,2018-07-18 ,2018-07-18 ,RW-03,,,239,Iburasirazuba,Iburasirazuba
2677,2677,2018-07-18 ,2018-07-18 ,RW-04,,,239,Iburengerazuba,Iburengerazuba
2678,2678,2018-07-18 ,2018-07-18 ,RW-05,,,239,Umujyi wa Kigali,Umujyi wa Kigali
2679,2679,2018-07-18 ,2018-07-18 ,SA-01,,,240,`Asir,`Asir
2680,2680,2018-07-18 ,2018-07-18 ,SA-02,,,240,Al Bahah,Al Bahah
2681,2681,2018-07-18 ,2018-07-18 ,SA-03,,,240,Al Hudud ash Shamaliyah,Al Hudud ash Shamaliyah
2682,2682,2018-07-18 ,2018-07-18 ,SA-04,,,240,Al Jawf,Al Jawf
2683,2683,2018-07-18 ,2018-07-18 ,SA-05,,,240,Al Madinah,Al Madinah
2684,2684,2018-07-18 ,2018-07-18 ,SA-06,,,240,Al Quassim,Al Quassim
2685,2685,2018-07-18 ,2018-07-18 ,SA-07,,,240,Ar Riyad,Ar Riyad
2686,2686,2018-07-18 ,2018-07-18 ,SA-08,,,240,Ash Sharqiyah,Ash Sharqiyah
2687,2687,2018-07-18 ,2018-07-18 ,SA-09,,,240,Ha'il,Ha'il
2688,2688,2018-07-18 ,2018-07-18 ,SA-10,,,240,Jizan,Jizan
2689,2689,2018-07-18 ,2018-07-18 ,SA-11,,,240,Makkah,Makkah
2690,2690,2018-07-18 ,2018-07-18 ,SA-12,,,240,Najran,Najran
2691,2691,2018-07-18 ,2018-07-18 ,SA-13,,,240,Tabuk,Tabuk
2692,2692,2018-07-18 ,2018-07-18 ,SD-01,,,82,Al Jazirah,Al Jazirah
2693,2693,2018-07-18 ,2018-07-18 ,SD-02,,,82,Al Qadarif,Al Qadarif
2694,2694,2018-07-18 ,2018-07-18 ,SD-03,,,82,Blue Nile,Blue Nile
2695,2695,2018-07-18 ,2018-07-18 ,SD-04,,,82,Central Darfur,Central Darfur
2696,2696,2018-07-18 ,2018-07-18 ,SD-05,,,82,East Darfur,East Darfur
2697,2697,2018-07-18 ,2018-07-18 ,SD-06,,,82,Kassala,Kassala
2698,2698,2018-07-18 ,2018-07-18 ,SD-07,,,82,Khartoum,Khartoum
2699,2699,2018-07-18 ,2018-07-18 ,SD-08,,,82,North Darfur,North Darfur
2700,2700,2018-07-18 ,2018-07-18 ,SD-09,,,82,North Kurdufan,North Kurdufan
2701,2701,2018-07-18 ,2018-07-18 ,SD-10,,,82,Northern,Northern
2702,2702,2018-07-18 ,2018-07-18 ,SD-11,,,82,Red Sea,Red Sea
2703,2703,2018-07-18 ,2018-07-18 ,SD-12,,,82,River Nile,River Nile
2704,2704,2018-07-18 ,2018-07-18 ,SD-13,,,82,Sennar,Sennar
2705,2705,2018-07-18 ,2018-07-18 ,SD-14,,,82,South Darfur,South Darfur
2706,2706,2018-07-18 ,2018-07-18 ,SD-15,,,82,South Kurdufan,South Kurdufan
2707,2707,2018-07-18 ,2018-07-18 ,SD-16,,,82,West Darfur,West Darfur
2708,2708,2018-07-18 ,2018-07-18 ,SD-17,,,82,West Kurdufan,West Kurdufan
2709,2709,2018-07-18 ,2018-07-18 ,SD-18,,,82,White Nile,White Nile
2710,2710,2018-07-18 ,2018-07-18 ,SN-01,,,94,Dakar,Dakar
2711,2711,2018-07-18 ,2018-07-18 ,SN-02,,,94,Diourbel,Diourbel
2712,2712,2018-07-18 ,2018-07-18 ,SN-03,,,94,Fatick,Fatick
2713,2713,2018-07-18 ,2018-07-18 ,SN-04,,,94,Kedougou,Kedougou
2714,2714,2018-07-18 ,2018-07-18 ,SN-05,,,94,Kaffrine,Kaffrine
2715,2715,2018-07-18 ,2018-07-18 ,SN-06,,,94,Kaolack,Kaolack
