rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,creuser_id,upddte,upduser_id,refqyear,refunit_price_eur,reftotal_cost,comptage_jours_qyear
6193,4,106,76b111a4-eb51-49bb-a174-b135deb2bd73,77,0,4,13,(2) Clinical officer part time,2014,1,1,1,1,1,0,0,0,0,0,0,0,0,5,1522766,UGX,446.507928,2232.54,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,5,446.507928,2232.54,
6194,4,106,788e749b-8c6d-4f40-895d-0fcaaed988d4,165,234,1,1,,2014,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1075,EUR,1075,6450,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,6,1075,6450,
6195,4,106,99b7d1ba-d6c3-4aab-acb0-3b3815ed0e51,172,0,2,16,,2014,50,50,50,50,50,0,0,0,0,0,0,0,0,250,44200,UGX,12.960396,3240.1,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,250,12.960396,3240.1,
6196,4,106,9bffddac-2887-4091-be58-522b77ecb9df,216,0,25,86,,2014,1,1,1,1,1,1,0,0,0,0,0,0,1,7,1003562,UGX,294.266085,2059.86,0,0,0,0,,2014-04-12 ,55,2014-04-16 ,55,,,,
6197,4,106,ab832cc1-bc8f-4401-9775-f95d028dc5b6,1,0,2,16,,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2000,EUR,2000,2000,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,1,2000,2000,
6198,4,106,ac23238d-71b4-47d9-a87b-f02ec08e3917,15,0,2,2,,2014,30,30,30,30,30,12,4,4,4,4,4,4,0,186,160000,UGX,46.915461,8726.28,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,186,46.915461,8726.28,
6199,4,106,bcf1fd60-50af-402f-9370-a6af25bb24e9,195,0,4,13,Technologist - Johnnie Mary,2014,1,1,1,1,1,1,0,0,0,0,0,0,0.5,6.5,1480318,UGX,434.061257,2821.4,0,0,0,0,,2014-03-27 ,60,2014-04-16 ,55,13,434.061257,5642.8,
6200,4,106,be55fbcb-151c-4a91-9f92-313d55cff709,61,0,4,13,Mucunguzi Emmanuel,2014,1,1,1,1,1,1,0,0,0,0,0,0,0.5,6.5,611966,UGX,179.441668,1166.37,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,6.5,179.441668,1166.37,
6201,4,106,c66e1b3e-ac73-4476-9946-2347fe60d1d9,173,0,2,2,,2014,50,50,50,0,0,0,0,0,0,0,0,0,0,150,17000,UGX,4.984768,747.72,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,150,4.984768,747.72,
6202,4,106,da23c895-e2e0-4049-81fb-b80d4d921468,171,0,2,2,,2014,50,50,50,50,50,0,0,0,0,0,0,0,0,250,10200,UGX,2.9908609999999998,747.72,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,250,2.9908609999999998,747.72,
6203,4,106,dce6050e-64e0-4ca5-b6ef-9fe92a8870ef,74,0,4,13,Okello Samuel,2014,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,2.5,2631340,UGX,771.565804,1928.91,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,2.5,771.565804,1928.91,
6204,4,106,e06614ee-b8d4-405b-b973-44272dbeeeff,181,0,2,2,,2014,50,50,50,50,50,0,0,0,0,0,0,0,0,250,340,UGX,0.099695,24.92,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,250,0.099695,24.92,
6205,4,106,f0591f43-5690-4f59-b3ab-dabe65ed9da2,165,236,1,1,,2014,1,1,1,1,1,1,0,0,0,0,0,0,0,6,849,EUR,849,5094,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,6,849,5094,
6206,4,106,f4359081-7a0e-4055-b9e8-38a68f7f2ab4,66,0,4,13,Midwife Nakanwagi Masturah,2014,1,1,1,1,1,0,0,0,0,0,0,0,0,5,1027083,UGX,301.162951,1505.81,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,5,301.162951,1505.81,
6207,4,106,ff6960e2-9d68-4a87-9829-b6e42b65e55d,53,0,2,2,MGIT + LJ,2014,50,50,50,50,50,0,0,0,0,0,0,0,0,250,47600,UGX,13.95735,3489.34,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,250,13.95735,3489.34,
6208,4,107,@A_107_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,95,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6209,4,107,@T_107_97182013,97,18,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1,,,0,EUR,0,0,830,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1
6210,4,107,@T_107_97182014,97,18,1,1,,2014,-3,-4.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,6225,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,7.5
6211,4,107,@T_107_97372013,97,37,1,1,,2013,-3.5,-1,-0,-0,-0.25,-0,-0.5,-1.75,-0.5,-1,-1,-1.25,,,0,EUR,0,0,8922.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,10.75
6212,4,107,@T_107_97372014,97,37,1,1,,2014,-5.5,-4.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,8300,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,10
6213,4,107,1934a9b2-14fe-42e1-83e1-f01d1b6c5f90,97,37,1,1,,2014,2,2,2,2,4,4,4,4,4,0,0,0,0,28,830,EUR,830,23240,0,0,0,0,,2014-03-27 ,60,2014-04-22 ,37,8,830,6640,
6214,4,107,ba275991-56e5-48bb-85a6-c1a8c7ca19e1,97,18,1,1,,2014,2,2,2,2,4,4,4,4,4,0,0,0,0,28,830,EUR,830,23240,0,0,0,0,,2014-03-27 ,60,2014-04-22 ,37,8,830,6640,
6215,4,108,@T_108_97492013,97,49,1,1,,2013,-2,-4,-2,-0,-0,-0,-2,-0,-1,-3,-3,-3,,,0,EUR,0,0,16600,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,20
6216,4,108,dd8c293d-ee5e-4d51-a9ff-fa6419f81f77,97,0,25,86,,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,3,830,EUR,830,2490,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,3,830,2490,
6217,4,109,@T_109_9772013,97,7,1,1,,2013,-7.3,-0,-0,-0,-3,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,8549,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,10.3
6218,4,110,@A_110_2002013,200,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,108.62,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6219,4,110,@A_110_2012013,201,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,22.49,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6220,4,110,@A_110_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1133.25,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6221,4,110,@A_110_2072013,207,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,11039.85,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6222,4,110,@A_110_2122013,212,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1298.48,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6223,4,110,@A_110_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,69.65,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6224,4,110,@A_110_2152013,215,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,3032.2400000000002,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6225,4,110,@A_110_2162013,216,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,649.0799999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6226,4,110,@A_110_2182013,218,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5712.91,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6227,4,110,@T_110_97432013,97,43,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.5,-0,,,0,EUR,0,0,415,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.5
6228,4,110,@T_110_97522013,97,52,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-10,-0,-0,,,0,EUR,0,0,8300,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,10
6229,4,111,@T_111_97522013,97,52,1,1,,2013,-2,-2.5,-2,-0,-0,-1,-7,-0,-1,-2,-8,-0,,,0,EUR,0,0,21165,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,25.5
6230,4,112,@T_112_97262013,97,26,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-10,-0,-2,,,0,EUR,0,0,9960,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,12
6231,4,112,2563ec2a-25f1-4a91-8251-b3ed48140921,49,0,2,37,,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,EUR,1000,1000,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,1,1000,1000,
6232,4,112,4b6b86ed-0053-4c94-987d-7ae46bc0479c,97,38,1,32,,2014,0,0,0,0,0,4,0,0,0,0,0,0,0,4,830,EUR,830,3320,0,0,0,0,,2014-03-27 ,60,2014-04-10 ,26,1,830,830,
6233,4,112,908c2a05-64ab-4b57-b937-7832ba33c17b,97,26,1,32,,2014,0,0,0,0,0,0,0,0,10,0,0,0,0,10,830,EUR,830,8300,0,0,0,0,,2014-03-27 ,60,2014-04-10 ,26,9,830,7470,
6234,4,113,fc21ba5a-d697-4078-b406-a5803c894166,97,0,1,1,,2014,0,0,0,0,0,0,0,2,2,2,2,2,0,10,830,EUR,830,8300,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,10,830,8300,
6235,4,114,@A_114_1962013,196,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,365.21,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6236,4,114,@A_114_1972013,197,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,3056.26,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6237,4,114,@A_114_2032013,203,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,12198.599999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6238,4,114,@A_114_2052013,205,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,79.38,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6239,4,114,@T_114_97372013,97,37,1,1,,2013,-0.5,-0.5,-0.25,-0.5,-0.25,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1660,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
6240,4,114,@T_114_97372014,97,37,1,1,,2014,-0,-0.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,207.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.25
6241,4,114,@T_114_9742013,97,4,1,1,,2013,-1,-0,-0,-0,-0.5,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1245,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,1.5
6242,4,114,@T_114_97532013,97,53,1,1,,2013,-1,-1,-1,-0,-1,-1,-0,-1,-0,-0,-0,-0,,,0,EUR,0,0,4980,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,6
6243,4,114,10d904f8-5f22-4736-bde1-2ccb13352b8b,63,0,4,14,Alex,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,4,881231,UGX,258.39599,1033.58,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,4,258.39599,1033.58,
6244,4,114,45bf7e87-a065-4142-82f8-56d655b3c3c4,68,0,4,14,,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1268972,UGX,372.090038,1488.36,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,4,372.090038,1488.36,
6245,4,114,46728c5a-449c-4560-80ec-95040172ded8,44,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2014-04-13 ,55,2014-04-13 ,55,,,,
6246,4,114,489f76fe-d572-40e7-8a3e-4fe0c6337352,97,37,1,74,,2014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,4,830,EUR,830,3320,0,0,0,0,"<c author=""mbo"" mod=""5247023766568794154"">I add 4 days because I already charged 3.25 days during 1st quarter. I forgot that there was no epxertise days on this project. </c>",2014-04-22 ,37,2014-04-22 ,37,,,,
6247,4,114,582ccbdb-c8c8-4cc2-b5c5-fe6e96412120,176,0,2,2,,2014,10,10,10,10,10,10,10,10,10,10,10,10,0,120,20400,UGX,5.981721,717.81,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,120,5.981721,717.81,
6248,4,114,940e6b17-14ce-49d9-9344-4290a5ded1f4,134,0,2,2,Medicine,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,217,EUR,217,2604,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,12,217,2604,
6249,4,114,9aeb2987-de84-4ca9-933a-883a3d0e8b43,206,0,2,2,refund of patients transport,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2014-04-13 ,55,2014-04-13 ,55,,,,
6250,4,114,a361ac12-e68b-456b-99b8-f8eaa007e213,108,0,2,72,Sample analysis -MDiagnostic,2014,12,12,12,12,0,0,0,0,0,0,0,0,0,48,85000,UGX,24.923839,1196.34,0,0,0,0,,2014-04-13 ,55,2014-04-13 ,55,,,,
6251,4,114,a9a4129b-ad75-4642-93c0-17220aa5ee99,68,0,4,14,Lab Technologist,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1395868,UGX,409.29869,1637.19,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,4,409.29869,1637.19,
6252,4,114,b1fdef8e-2d09-4ddb-8d77-16b57e1d58f3,15,0,2,72,,2014,12,12,12,12,0,0,0,0,0,0,0,0,0,48,160000,UGX,46.915461,2251.94,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,48,46.915461,2251.94,
6253,4,114,bb5760b3-e935-411e-8a59-b2787c2863e3,222,0,2,2,Consultants from the ITM  Belgium,2014,1,1,1,1,0,0,0,0,0,1,0,0,0,5,4066,EUR,4066,20330,0,0,0,0,"<c author=""mbo"" mod=""5246904476258012904"">Maybe it is on another budget but we need to be sure that we do not forget it</c><c author=""mbo"" mod=""5247023764444887904"">Shouldn't we take into acount that we will renew the approval with a proposition to reduce the % of expertise and number of visits as discussed during my last visit?</c>",2014-03-27 ,60,2014-04-22 ,37,2,4066,8132,
6254,4,114,c293e92b-0753-4884-9c3b-d9649c1d70a7,216,0,25,86,,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,4,355000,UGX,104.093679,416.37,0,0,0,0,,2014-04-12 ,55,2014-04-15 ,55,,,,
6255,4,114,ce52fcde-2a4a-4743-bc80-08f19c7159ec,23,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,600000,UGX,175.932978,2111.2,0,0,0,0,,2014-04-13 ,55,2014-04-13 ,55,,,,
6256,4,114,e31bdf39-3dbb-4ac3-87e2-822f6e45b0ca,51,0,2,2,Support MDR,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,100,EUR,100,1200,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907422589647025"">food for MDR TB patients</c>",2014-03-27 ,60,2014-03-27 ,60,12,100,1200,
6257,4,115,@A_115_1962013,196,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,833.76,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6258,4,115,@A_115_1962014,196,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,432.82,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6259,4,115,@A_115_1972013,197,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,531.72,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6260,4,115,@A_115_1982013,198,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5409.4800000000005,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6261,4,115,@A_115_2052013,205,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1691.6699999999998,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6262,4,115,@A_115_2052014,205,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,85.26,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
6263,4,115,@T_115_97372013,97,37,1,1,,2013,-0.75,-0.5,-0,-3,-1.5,-0.25,-2,-1.75,-0.5,-2.5,-0.25,-0.5,,,0,EUR,0,0,11205,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,13.5
6264,4,115,@T_115_97372014,97,37,1,1,,2014,-0,-0.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,207.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.25
6265,4,115,@T_115_97532013,97,53,1,1,,2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,0,EUR,0,0,9960,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,12
6266,4,115,@T_115_97532014,97,53,1,1,,2014,-1,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,1660,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,2
6267,4,115,0a9abd7d-1486-4808-bd3c-026ae9c8536e,97,53,1,1,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,830,EUR,830,9960,0,0,0,0,"<c author=""mbo"" mod=""5246904549783481654"">I propose to do like last year with 1 day from Yap per month allcoated to this study</c>",2014-03-27 ,60,2014-03-27 ,60,12,830,9960,
6268,4,115,1434fcf1-7f20-4aca-a1c9-078dc5a2efcd,44,0,2,2,,2014,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1200000,UGX,351.865956,2111.2,0,0,0,0,,2014-04-12 ,55,2014-04-13 ,55,,,,
6269,4,115,2c5518dc-36cd-47d3-8185-de2c749dcb90,54,0,25,86,Kumbakumba Elias,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1317000,UGX,386.172887,1544.69,0,0,0,0,,2014-04-12 ,55,2014-04-13 ,55,,,,
6270,4,115,2e83ea39-0842-4447-9e58-c7f1802f2272,206,0,2,26,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2014-04-12 ,55,2014-04-12 ,55,,,,
6271,4,115,30938cdc-0b7d-4255-98f5-57809322e421,15,0,4,8,,2014,36,36,36,36,36,36,9,9,9,9,9,9,0,270,160000,UGX,46.915461,12667.17,0,0,0,0,"<c author=""mbo"" mod=""5246904566213481654"">to be revised with the reduction of % of staff on the study</c>",2014-03-27 ,60,2014-03-27 ,60,270,46.915461,12667.17,
6272,4,115,4d250008-4c3e-4359-a1e7-93a5ea83d2d7,76,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2014-04-12 ,55,2014-04-12 ,55,,,,
6273,4,115,56c2400a-15e7-48f1-a296-df7d25af877d,216,0,25,86,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2100000,UGX,615.765423,8004.95,0,0,0,0,,2014-04-12 ,55,2014-04-15 ,55,,,,
6274,4,115,597b6007-60bf-4396-8040-841233ab563d,161,0,2,2,Suzan,2014,1,0,0,0,0,1,0,0,0,0,1,0,0,3,3978583,UGX,1166.606592,3499.82,0,0,0,0,"<c author=""mbo"" mod=""5246905331620825404"">add the monitor's salary</c>",2014-03-27 ,60,2014-04-12 ,55,3,1111.053995,3333.16,
6275,4,115,6189cff2-b8f4-4772-8a2b-19698a3b9516,63,0,4,8,Peace & Ronald,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,962863.14,UGX,282.332299,3670.32,0,0,0,0,"<c author=""mbo"" mod=""5246904558684106654"">2 full time data clerks seems a lot for 1 study. I propose to have 2 50% position. To be validated by Rinha. </c>",2014-03-27 ,60,2014-03-27 ,60,13,282.332299,3670.32,
6276,4,115,61b6b59f-a385-4984-b41d-46d599b59ed4,66,0,4,8,Kinyata James,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1027083,UGX,301.162951,3915.12,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,13,301.162951,3915.12,
6277,4,115,630b157a-178f-4f13-b2af-93de6540c455,168,0,4,8,Kumbakumba Elias,2014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.5,3158057,UGX,926.010621,6019.07,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,6.5,926.010621,6019.07,
6278,4,115,6bf335fd-ab67-4bb6-b04b-f3952f4bf381,53,0,2,2,MGIT &LJ,2014,50,50,0,0,0,0,0,0,0,0,0,0,0,100,47600,UGX,13.95735,1395.73,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,100,13.95735,1395.73,
6279,4,115,7019ab90-6bd6-4b8f-bc78-a2f699a7c71e,74,0,4,8,Kyomugasho naome,2014,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.5,2631340,UGX,771.565804,7329.88,0,0,0,0,"<c author=""mbo"" mod=""5246904556038637904"">Recruitment will be completed in January.we may not need a full time position during the whole year. Maybe reduce to 50% after June for the 2nd part of year</c><c author=""mbo"" mod=""5246904558000356654"">idem I reduce the % for the 2nd part of the year</c>",2014-03-27 ,60,2014-03-27 ,60,9.5,771.565804,7329.88,
6280,4,115,73148a6b-dc01-4ec1-8817-ad7de36fd401,172,0,2,2,,2014,25,25,0,0,0,0,0,0,0,0,0,0,0,50,44200,UGX,12.960396,648.02,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,50,12.960396,648.02,
6281,4,115,7374ca56-c7da-4460-9a05-d35a786f89b0,47,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2014-04-12 ,55,2014-04-12 ,55,,,,
6282,4,115,75f9e1d9-c959-4989-af65-d4cb66444f83,134,0,2,2,Medicines,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,499,EUR,499,5988,0,0,0,0,"<c author=""mbo"" mod=""5246904553503950404"">How was clacultaed this amount. Seems high because we mainly provide TB drugs  which are not expensive drugs.</c>",2014-03-27 ,60,2014-03-27 ,60,12,499,5988,
6283,4,115,8d80350d-6bdc-47b3-b3a7-a28cb43200ad,1,0,2,2,international conference + visit of consultant for review of cases,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1500,EUR,1500,3000,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,2,1500,3000,
6284,4,115,9c03baeb-84c5-49f0-bf52-fca65a38e175,68,0,4,8,Sulaiman Muwanga,2014,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.5,1428535.23,UGX,418.877428,3979.34,0,0,0,0,"<c author=""mbo"" mod=""5246904558176137904"">idem</c>",2014-03-27 ,60,2014-03-27 ,60,9.5,418.877428,3979.34,
6285,4,115,9dfa08cc-cea2-4dc3-8cd9-b62f427cbf0f,176,0,2,2,,2014,25,25,0,0,0,0,0,0,0,0,0,0,0,50,20400,UGX,5.981721,299.09,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,50,5.981721,299.09,
6286,4,115,9e2b062a-d389-4ec2-b509-77d8acdbb125,206,0,2,2,Patients' transportation ,2014,40,40,40,40,40,40,40,40,40,40,40,40,0,480,10,EUR,10,4800,0,0,0,0,"<c author=""mbo"" mod=""5246904574903794154"">rough estimation of patients' visit for 2014 that I distributed equally per month all over the year</c>",2014-03-27 ,60,2014-03-27 ,60,480,10,4800,
6287,4,115,9f34923f-2ad5-4c47-b79a-58a04fafb6f3,167,248,4,8,,2014,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.5,4018369,UGX,1178.272708,11193.59,0,0,0,0,"<c author=""mbo"" mod=""5246904558491606654"">idem</c>",2014-03-27 ,60,2014-03-27 ,60,9.5,1178.272708,11193.59,
6288,4,115,a7bd75a5-da6d-4d5e-b6f6-e43eea6611c9,60,0,4,8,Brenda Asiimwe,2014,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,9.5,611966,UGX,179.441668,1704.7,0,0,0,0,"<c author=""mbo"" mod=""5246904558581919154"">idem</c>",2014-03-27 ,60,2014-03-27 ,60,9.5,179.441668,1704.7,
6289,4,115,ab6df386-eebf-47a1-827a-d4d606f9fc2e,195,0,4,8,Nanjebe Kasumba Deborah,2014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.5,1480318,UGX,434.061257,2821.4,0,0,0,0,"<c author=""mbo"" mod=""5246904559045981654"">There will be only follow up in 2014. I reduced to 50%</c>",2014-03-27 ,60,2014-03-27 ,60,6.5,434.061257,2821.4,
6290,4,115,b95d3261-69a0-4a53-828f-3ae457b45f17,35,0,2,2,registration fee+hotel+perdiem,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,EUR,1500,1500,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,1,1500,1500,
6291,4,115,c058afb0-b87f-4b06-99a7-cf09cc64403f,210,0,2,2,airtime ,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,600000,UGX,175.932978,2111.2,0,0,0,0,,2014-04-12 ,55,2014-04-13 ,55,,,,
6292,4,115,cc8ca175-207b-46d6-899c-2c839dc29d8e,173,0,2,2,,2014,25,25,0,0,0,0,0,0,0,0,0,0,0,50,17000,UGX,4.984768,249.24,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,50,4.984768,249.24,
6293,4,115,cd36ac63-8e73-469b-9227-300ebd39bb91,56,0,4,8,Hôtel + per diem consultant for review of cases,2014,0,0,0,0,0,0,0,0,0,5,0,0,0,5,50,EUR,50,250,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,5,50,250,
6294,4,115,dd8cc61f-97b8-42f8-8b7e-235ca67eb203,97,37,1,1,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,830,EUR,830,9960,0,0,0,0,,2014-03-27 ,60,2014-03-27 ,60,12,830,9960,
6295,4,115,dfeeeec0-c9a7-407f-b7d3-a9e333e53980,51,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,262000,UGX,76.824067,921.89,0,0,0,0,,2014-04-13 ,55,2014-04-13 ,55,,,,
6296,4,115,eb858ef5-2b09-4a4d-98c7-faa46c6e708d,170,0,4,8,Eva Natukunda,2014,1,1,1,1,1,1,0,0,0,0,0,0,0.5,6.5,925923,UGX,271.500651,1764.75,0,0,0,0,,2014-03-27 ,60,2014-04-12 ,55,6.5,258.39599,1679.57,
